0,23987,"U.S. Rep. Ilhan Omar asked, 'If Israel is so innocent, then why do they insist on being Jews?'",18.26941,OTHER,https://www.snopes.com/fact-check/omar-if-israel-is-so-innocent/
0,13780,Says the initial Portland plastic bag ban represented 'only a modest share of total single-use checkout bag use.',16.890501,MIXTURE,http://www.politifact.com/oregon/statements/2012/nov/20/sam-adams/did-portlands-bag-ban-only-target-modest-portion-s/
0,31406,Charles Shaw wine was sold cheaply because airlines could no longer use corkscrews after 9/11 and dumped their stocks of wine.,16.16244,FALSE,https://www.snopes.com/fact-check/cheap-swills/
0,17413,Rev. Wright said 'that al-Qaida and the American flag were the same flags.',15.890624,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2008/apr/30/john-mccain/to-score-a-point-mccain-misses-the-point/
0,19001,"Mergers and integration in agribusiness 'squeeze' family farms, and 'the result is that farmers are getting a record-low amount of every dollar Americans spend on food.'",15.392628,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2019/apr/04/elizabeth-warren/why-do-farmers-get-so-little-our-food-dollars-us/
0,18051,"On the Republican tax plan: 'Unfortunately, the wealthy are, again, not going to do well in this bill'",15.082035,MIXTURE,http://www.politifact.com/new-york/statements/2017/dec/21/claudia-tenney/wealthy-would-do-well-under-tax-plan-contrary-tenn/
0,10263,Says Republican state leaders are using 'Soviet-style' budget management.,14.496489,FALSE,http://www.politifact.com/texas/statements/2010/apr/15/bill-white/bill-white-objects-what-he-calls-soviet-style-budg/
0,821,A news article stated regional leaders in Indonesia must do whatever President Joko Widodo wants,14.459595,OTHER,https://factcheck.afp.com//no-not-genuine-news-report-stating-regional-leaders-must-do-what-indonesias-president-wants
0,10582,Nevada Democratic Party leaders 'hijacked the process on the floor' of the state convention 'ignoring the regular procedure and ramming through what they wanted to do.',14.146572,FALSE,http://www.politifact.com/nevada/statements/2016/may/18/jeff-weaver/allegations-fraud-and-misconduct-nevada-democratic/
0,27768,Female student embarrassingly asks biology instructor why semen tastes salty.,14.131569,FALSE,https://www.snopes.com/fact-check/salt-of-the-mirth/
0,1708,We spent just over £1 trillion bailing out the banks after the financial crisis. So if we did it for the bankers then why wouldn’t we do it what is needed for our fishermen and our farmers now,13.989294,OTHER,https://fullfact.org/economy/1-trillion-not-spent-bailing-out-banks/
0,24341,Bonobos and dolphins are the only animals other than humans who engage in sex for pleasure.,13.687108,MIXTURE,https://www.snopes.com/fact-check/buried-pleasure/
0,21770,"Russia has blackmail material on Utah Republican Rep. Jason Chaffetz, which is why he will not seek re-election.",13.619808,OTHER,https://www.snopes.com/fact-check/russia-kompromat-jason-chaffetz/
0,13453,"On immigration, what reports say President Barack Obama 'plans to do is roughly on the same scale' as what President George H.W. Bush did.",13.496059,MIXTURE,http://www.politifact.com/punditfact/statements/2014/nov/24/rachel-maddow/rachel-maddow-says-obamas-proposed-immigration-act/
0,20967,Most leaders of European countries do not have children.,13.17499,MIXTURE,https://www.snopes.com/fact-check/europe-childless-leaders/
0,14352,Says 'over 40 Republican leaders denounced' Steve Watkins’ campaign,13.155575,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2018/oct/25/democratic-congressional-campaign-committee/democrats-fail-mention-things-have-changed-kansas/
0,161,Why do you take the salary?” Victoria Derbyshire,13.053491,OTHER,https://fullfact.org/news/sinn-fein-salaries/
0,1291,What the IMF said in full – Why statement from Malawi presidency is misleading | Africa Check,12.961632,OTHER,https://africacheck.org/reports/what-the-imf-said-in-full-why-statement-from-malawi-presidency-is-misleading/
0,26313,Did a holy man disguise himself as homeless in order to test the compassion of his congregation?,12.792294,MIXTURE,https://www.snopes.com/fact-check/pastor-present-2/
0,11916,On auditing the Federal Reserve,12.769875,OTHER,http://www.politifact.com/georgia/statements/2011/nov/18/herman-cain/where-does-cain-stand-auditing-federal-reserve/
0,19601,Says the U.S. Attorney’s Office said 'that neither I nor my campaign had any idea what was going on' regarding my father's illegal campaign contributions. 'And that’s why they closed this case.',12.620952,MIXTURE,http://www.politifact.com/california/statements/2016/oct/19/ami-bera/ami-beras-mostly-true-claim-feds-cleared-me-electi/
0,14338,"'Thanks to (North Carolina’s) governor and the legislature, the average teacher salary can barely support a family.'",12.540229,MIXTURE,http://www.politifact.com/north-carolina/statements/2016/jun/28/hillary-clinton/hillary-clinton-wrongly-places-full-blame-nc-teach/
0,18553,"Under a House Republican appropriations bill, '6 million seniors are deprived of meals.'",12.482236,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2011/apr/06/nancy-pelosi/nancy-pelosi-says-gop-bill-would-deprive-six-milli/
