33097,A good Samaritan warns a female driver about the armed and dangerous man hiding in the back seat of her car.,FALSE,https://www.snopes.com/fact-check/the-killer-in-the-backseat/,689.5541653999999,0
5034,"Says state Sen. Steve Ogden was the 'driving force behind business income tax hurting small business, crafted the Robin Hood school finance scheme making property taxes skyrocket, wrote a budget that will result in a $14 billion deficit and voted against' gun freedoms.",FALSE,http://www.politifact.com/texas/statements/2010/feb/17/ben-bius/ben-bius-says-sen-ogden-was-force-behind-hurtful-b/,612.6118200000001,0
3786,"Dr. Martin Luther King, Jr. said that America has 'socialism for the rich' and 'rugged free enterprise for the poor.'",OTHER,https://www.truthorfiction.com/dr-martin-luther-king-jr-socialism-for-the-rich-rugged-individualism-for-the-poor/,611.7823629000002,0
10979,"'If you're earning under $100,000 a year and you commute to New York every day you pay more to the Port Authority in tolls than you pay to the state of New Jersey in income tax.'",TRUE,http://www.politifact.com/new-jersey/statements/2012/apr/23/john-wisniewski/john-wisniewski-claims-some-new-jersey-commuters-p/,603.944137,0
17333,'Americans now spend 100 days out of the year working for government before we even start working for ourselves.',MIXTURE,http://www.politifact.com/truth-o-meter/statements/2010/apr/16/sarah-palin/palin-says-americans-spend-100-days-paying-their-t/,594.6142722,0
6904,"Giving a committee chair’s stipend in the New York State Senate to another member of that committee 'has been, in fact, a legislative practice for decades.'",FALSE,http://www.politifact.com/new-york/statements/2017/jul/10/diane-savino/stipends-vice-chairs-state-senate-new-practice-not/,584.1132231999999,0
22430,A woman gets her own back on the fellow who sent her a brush-off e-mail by circulating his note far and wide.,OTHER,https://www.snopes.com/fact-check/the-bryan-winter-of-our-discontent/,581.5442481000001,0
17136,"'(The Tax Policy Center) found that Romney would raise taxes on the average middle class family by $2,000 to pay for $5 trillion in tax cuts for millionaires and billionaires.'",MIXTURE,http://www.politifact.com/new-jersey/statements/2012/aug/12/new-jersey-democratic-state-committee/mitt-romneys-tax-cut-proposal-blasted-new-jersey-d/,572.6125334000001,0
24831,The nursery rhyme ‘Sing a Song of Sixpence’ originated as a coded message used to recruit crew members for pirate ships.,OTHER,https://www.snopes.com/fact-check/pirates-sing-song-sixpence/,572.3901904999998,0
2641,‘Over 11 Million Americans Are Paying More Than Half Of Their Income On Rent’,OTHER,https://checkyourfact.com/2018/07/31/fact-check-11-million-half-income-rent/,557.5772171999998,0
18180,Says Gov. Rick Scott returned '$1 million in federal funding that would have helped the state cover the cost of overseeing insurance rates under the new health care law.',MIXTURE,http://www.politifact.com/florida/statements/2013/jun/11/bill-nelson/bill-nelson-says-rick-scott-returned-1-million-gra/,557.1360643,0
11574,President Obama has 'stopped using the phrase 'war on terror.' ',TRUE,http://www.politifact.com/truth-o-meter/statements/2011/apr/13/tim-pawlenty/tim-pawlenty-says-obama-has-stopped-using-phrase-w/,556.6400100999999,0
9760,"Says Joe Biden said Jon Corzine is 'the smartest guy that I know, in terms of the economy and on finance, I really mean this.'",TRUE,http://www.politifact.com/new-jersey/statements/2011/dec/22/national-republican-congressional-committee/congressional-republican-group-claims-joe-biden-sa/,556.4307489,0
26462,Paul Simon took the title of his song “Mother and Child Reunion” from the name of a chicken-and-egg dish he spotted on a Chinese restaurant’s menu.,TRUE,https://www.snopes.com/fact-check/mother-and-child-reunion/,552.8592974000001,0
10109,Says the federal government restricts 'how much salt we can put on our food.',FALSE,http://www.politifact.com/texas/statements/2010/nov/06/rick-perry/gov-rick-perry-says-federal-government-regulates-h/,551.5544106,0
5189,'We are giving almost $2 billion of taxpayer money to the junk food and fast food industries every year to make the (childhood obesity) epidemic worse.',FALSE,http://www.politifact.com/ohio/statements/2010/dec/06/dennis-kucinich/rep-dennis-kucinich-assails-tax-deductions-fast-fo/,550.1229926999999,0
10584,"'Obama's Justice-designate Sotomayor threw out (the New Haven firefighters') lawsuit in a sneaky, unsigned opinion -- the judicial equivalent of 'talk to the hand.''",FALSE,http://www.politifact.com/truth-o-meter/statements/2009/jul/10/ann-coulter/ann-coulter-wrong-about-sotomayor-unsigned-opinion/,548.5700238000001,0
20414,"Says Ronald Reagan 'understood repeatedly that when the deficit started to get out of control, that for him to make a deal he would have to propose both spending cuts and tax increases.'",MIXTURE,http://www.politifact.com/truth-o-meter/statements/2012/apr/04/barack-obama/ronald-reagan-understood-make-deal-he-would-have-p/,542.7106379,0
30773,Madmen are injecting HIV-infected blood into unsuspecting moviegoers and random young people dancing in bars or at raves.,FALSE,https://www.snopes.com/fact-check/hiv-infected-needle-attacks/,541.7869952,0
31853,A girl goes insane after a medical student slips a cadaver’s arm into her bed as a practical joke.,FALSE,https://www.snopes.com/fact-check/arm-stammer/,540.9810138,0
12024,Says the state budget 'doubled property tax credits for seniors and middle class New Jerseyans' and had 'no tax increases for any New Jersey family for the second year in a row.',MIXTURE,http://www.politifact.com/new-jersey/statements/2011/jul/24/chris-christie/gov-chris-christie-says-new-jersey-budget-doubled-/,540.1801389999999,0
42,A new EU withdrawal bill allows the EU to choose the length of a further Brexit extension and the UK has no say in it.,OTHER,https://fullfact.org/europe/EU-cannot-unilaterally-extend-brexit-date/,539.6789108,0
29777,"A middle-aged man becomes wedged in a cat door when he loses his house keys and tries to wriggle his way inside his home through the pet’s entrance. His cries for help attract a gang of students who pull down his pants, paint his derriere blue, stick a daffodil in it, then erect a sign declaring the spectacle to be an example of street art. The man remains stuck in the cat door for two days while unquestioning passersby ignore his pleas for assistance and throw coins at him instead.",FALSE,https://www.snopes.com/fact-check/in-and-out-burgher/,538.9429749999999,0
6775,'Switzerland (where the government) issues every household a gun . . . has the lowest gun related crime rate of any civilized country in the world!!!',FALSE,http://www.politifact.com/rhode-island/statements/2013/jan/06/facebook-posts/facebook-posting-says-gun-rich-swiss-have-lowest-f/,538.9306846000001,0
6530,Obama thinks the national anthem should be 'I'd Like to Teach the World to Sing.',FALSE,http://www.politifact.com/truth-o-meter/statements/2008/apr/30/chain-email/obama-e-mail-its-not-the-real-thing/,538.0349575,0
17434,"Wisconsin is 'not a high tax and fee state.' When you look at 'all the money state and local governments bring in' from residents, 'we're more in the middle.'",MIXTURE,http://www.politifact.com/wisconsin/statements/2014/feb/05/mary-burke/mary-burke-says-wisconsin-not-high-tax-and-fee-sta/,534.6102255000001,0
25105,A brother and sister in New Jersey won a case before the U.S. Supreme Court in August 2019 that granted them the right to marry one another.,OTHER,https://www.snopes.com/fact-check/new-jersey-brother-sister-marry/,534.2104235,0
12983,"Says when Republicans took over the state legislature in 2010, New Hampshire’s tax rate for employers was 50th in the nation, and unemployment had more than doubled under Democrats.",MIXTURE,http://www.politifact.com/new-hampshire/statements/2012/sep/21/william-obrien/nh-speaker-house-says-democrats-are-blame-high-bus/,534.2016580000001,0
26636,Voicemail message describes a confrontation between a male motorist and four women after a minor traffic accident.,OTHER,https://www.snopes.com/fact-check/sound-beating/,531.3460329999999,0
25655,Dr. Seuss wrote Green Eggs and Ham after being challenged by his editor to produce a book using fewer than fifty different words.,TRUE,https://www.snopes.com/fact-check/green-eggs-and-ham/,530.1741834999998,0
28401,Ernest Hemingway once won a bet by crafting a six-word short story.,FALSE,https://www.snopes.com/fact-check/hemingway-baby-shoes/,528.9791018,0
16607,"Says that 'data from the Center on Budget and Policy Priorities suggest that the Texas budget gap is worse than New York’s, about as bad as California’s, but not quite up to New Jersey levels.'",MIXTURE,http://www.politifact.com/texas/statements/2011/jan/21/paul-krugman/paul-krugman-compares-projected-shortfalls-texas-c/,528.626745,0
12444,'America used to be the third easiest country to get established in a business. It's now number 17.',MIXTURE,http://www.politifact.com/new-hampshire/statements/2012/jul/13/charles-bass/it-getting-more-difficult-start-business-us-and-it/,525.0704538,0
30666,Several TV series have included leading characters whose full names were never revealed.,FALSE,https://www.snopes.com/fact-check/the-game-of-the-name/,524.9067132,0
25167,"A policeman promised a waitress half the winnings from his lottery ticket. All the numbers came up, and he kept his word by sharing the jackpot with her.",TRUE,https://www.snopes.com/fact-check/it-could-happen-to-you/,524.2851116,0
28385,Misheard lyrics to Christmas songs are immortalized as ‘mondegreens.’,FALSE,https://www.snopes.com/fact-check/the-red-and-the-mondegreen/,523.8851662999999,0
29960,A photograph shows a 'Wecome to Australia' sign informing immigrants that they have to work to earn money.,FALSE,https://www.snopes.com/fact-check/welcome-australia-sign-fake/,523.0036809,0
17808,"'Every taxpayer owes about $130,000 to pay off the national debt.'",MIXTURE,http://www.politifact.com/georgia/statements/2011/mar/29/young-americans-liberty/congress-doing-little-slow-debt-student-group-says/,521.1662433,0
31452,Edward G. Robinson personally funded the French Resistance in World War II.,FALSE,https://www.snopes.com/fact-check/the-robinson-factor/,520.8299849,0
32812,A policeman stalks a young girl on the Internet to show her how easily even the most innocuous information can be used to find someone in real life.,FALSE,https://www.snopes.com/fact-check/shannons-friend/,520.1395346,0
29734,NASA shuttle astronauts conducted sex experiments in space.,FALSE,https://www.snopes.com/fact-check/oliver-tryst/,518.0348342000002,0
3016,"President Donald Trump achieved '4 million+ new jobs, 400 miles of Wall Built, 450,000 new manufactuing [sic] jobs,' and other achievements.",OTHER,https://www.truthorfiction.com/why-im-voting-for-donald-trump-in-2020-twitter-meme/,517.8490366999999,0
13982,New York state has the 'second highest millionaires tax in the nation.',MIXTURE,http://www.politifact.com/new-york/statements/2018/may/31/christine-quinn/does-new-york-state-have-second-highest-tax-wealth/,517.1140291,0
6219,Says raising the state income tax rate on millionaires to offset property taxes for other residents is 'not a tax increase. It's a tax shift.',FALSE,http://www.politifact.com/new-jersey/statements/2012/jul/19/lou-greenwald/tax-shift-lou-greenwald-sets-truth-o-meter-ablaze-/,516.9284272,0
15921,"In the New York 9th District, 'there is a large number of people who went to the polls tonight who didn't support the president to begin with and don't support Democrats -- and it's nothing more than that.'",MIXTURE,http://www.politifact.com/florida/statements/2011/sep/14/debbie-wasserman-schultz/debbie-wasserman-schultz-downplays-meaning-new-yor/,516.6831330000001,0
7951,'Barack Obama won't even use the term 'war on terrorism.'',TRUE,http://www.politifact.com/truth-o-meter/statements/2009/nov/12/sean-hannity/hannity-says-obama-wont-even-use-term-war-terroris/,514.4744655999998,0
