33097,A good Samaritan warns a female driver about the armed and dangerous man hiding in the back seat of her car.,FALSE,https://www.snopes.com/fact-check/the-killer-in-the-backseat/,216.11568300000002,0
31687,"Kevin’s lovable yet geeky sidekick in TV’s “The Wonder Years” grew up to be evil incarnate . . . er, Marilyn Manson.",FALSE,https://www.snopes.com/fact-check/wondering-about-marilyn/,184.539285,0
32812,A policeman stalks a young girl on the Internet to show her how easily even the most innocuous information can be used to find someone in real life.,FALSE,https://www.snopes.com/fact-check/shannons-friend/,183.877477,0
10584,"'Obama's Justice-designate Sotomayor threw out (the New Haven firefighters') lawsuit in a sneaky, unsigned opinion -- the judicial equivalent of 'talk to the hand.''",FALSE,http://www.politifact.com/truth-o-meter/statements/2009/jul/10/ann-coulter/ann-coulter-wrong-about-sotomayor-unsigned-opinion/,183.877477,0
22430,A woman gets her own back on the fellow who sent her a brush-off e-mail by circulating his note far and wide.,OTHER,https://www.snopes.com/fact-check/the-bryan-winter-of-our-discontent/,177.0131606,0
24871,A lucky bargain hunter became a millionaire after finding an original print of the Declaration of Independence in the frame of an old painting.,TRUE,https://www.snopes.com/fact-check/declaration-of-financial-independence/,167.48213950000002,0
3119,Politician thrown in a river for failing to deliver election promise,OTHER,https://factcheck.afp.com//video-politician-being-thrown-river-its-dramatisation,166.328051,0
29960,A photograph shows a 'Wecome to Australia' sign informing immigrants that they have to work to earn money.,FALSE,https://www.snopes.com/fact-check/welcome-australia-sign-fake/,165.799162,0
21321,"A contestant on 'Who Wants to Be a Millionaire' needed audience assistance in defining 'horsepower,' as opposed to 'llamathrust' and 'zebraforce.'",TRUE,https://www.snopes.com/fact-check/millionaire-horsepower-llamathrust/,164.12255400000004,0
6530,Obama thinks the national anthem should be 'I'd Like to Teach the World to Sing.',FALSE,http://www.politifact.com/truth-o-meter/statements/2008/apr/30/chain-email/obama-e-mail-its-not-the-real-thing/,163.278059,0
10435,'We have doubled the distance our cars will go on a gallon of gas.',FALSE,http://www.politifact.com/truth-o-meter/statements/2013/feb/14/barack-obama/obama-says-fuel-efficiency-has-doubled/,160.08373339999997,0
4452,"Says 'the money is in the budget' to give a tax break to 'everyone,' including people making more than $1 million.",FALSE,http://www.politifact.com/new-jersey/statements/2012/jul/18/lou-greenwald/assembly-majority-leader-lou-greenwald-claims-mone/,158.476666,0
4660,'A 5 percent increase in domestic production would increase the world supply by less than 1 percent and do almost nothing to our dependence on foreign oil. This would also have virtually no effect on the price of gas at the pump.',TRUE,http://www.politifact.com/florida/statements/2010/dec/13/debbie-wasserman-schultz/wasserman-schultz-says-expanding-drilling-would-ha/,152.6043414,0
15481,"'Republican (small business tax cut) bill spends $80 million for better Google searches, not job creation'",MIXTURE,http://www.politifact.com/wisconsin/statements/2011/jan/26/cory-mason/wisconsin-state-rep-cory-mason-says-republican-bil/,150.78602800000002,0
9184,"'Taxpayers earning $1 million pay an effective tax rate that is about four times what taxpayers earning $100,000 pay.'",TRUE,http://www.politifact.com/new-jersey/statements/2012/jan/04/declan-oscanlon/new-jersey-residents-earning-1-million-face-effect/,148.680867,0
12757,"'The price tag amounted to nearly $4,200 for every man, woman and child in the state.'",MIXTURE,http://www.politifact.com/new-jersey/statements/2012/dec/23/steve-lonegan/steve-lonegan-says-hurricane-sandy-aid-package-amo/,146.9739574,0
31353,The song 'Over the Rainbow' was written about the Jewish experience during the Holocaust.,FALSE,https://www.snopes.com/fact-check/somewhere-over-rainbow-holocaust/,146.39247550000002,0
22907,An image comparison shows Donald Trump and various politicians in similar poses to characters from the movie 'Back to the Future.',TRUE,https://www.snopes.com/fact-check/trump-and-back-to-the-future/,143.560724,0
13723,"Bill Heller 'raises taxes. Property taxes. Small business taxes. He even wants to tax the Internet. Mr. Heller said no to balancing the federal budget, that puts more debt on our kids.'",MIXTURE,http://www.politifact.com/florida/statements/2010/oct/28/jeff-brandes/jeff-brandes-accuses-incumbent-state-rep-bill-hell/,143.1526054,0
20313,"'Over the last few decades, the income of the top 1 percent grew by more than 275 percent -- to an average of $1.3 million a year.'",MIXTURE,http://www.politifact.com/ohio/statements/2012/jun/28/barack-obama/barack-obama-says-income-top-earners-275-percent-1/,142.02586,0
9708,'Only the State of New York spends more money on Medicaid than the State of New Jersey.',FALSE,http://www.politifact.com/new-jersey/statements/2011/jul/05/chris-christie/gov-chris-christie-says-new-jersey-second-nation-m/,139.92442499999999,0
28193,Barack Obama said he would replace the U.S. national anthem with the song 'I'd Like to Teach the World to Sing.',FALSE,https://www.snopes.com/fact-check/national-anthem-stance/,135.993164,0
10979,"'If you're earning under $100,000 a year and you commute to New York every day you pay more to the Port Authority in tolls than you pay to the state of New Jersey in income tax.'",TRUE,http://www.politifact.com/new-jersey/statements/2012/apr/23/john-wisniewski/john-wisniewski-claims-some-new-jersey-commuters-p/,134.90202799999997,0
30178,Photograph shows a 'Who Wants to Be a Millionaire' contestant being asked to identify the first letter of the alphabet.,FALSE,https://www.snopes.com/fact-check/game-show-question-photo/,134.6637215,0
841,"“You might also recall the expansion of Last-Mile Connectivity, which has brought electricity to 71% of households, up from 27% in 2013.”",OTHER,https://africacheck.org/reports/uhuru-kenyattas-2018-state-of-the-nation-address-fact-checked/,134.631161,0
2111,"“You might also recall the expansion of Last-Mile Connectivity, which has brought electricity to 71% of households, up from 27% in 2013.”",TRUE,https://africacheck.org/reports/uhuru-kenyattas-2018-state-of-the-nation-address-fact-checked/,134.631161,0
2200,"“You might also recall the expansion of Last-Mile Connectivity, which has brought electricity to 71% of households, up from 27% in 2013.”",FALSE,https://africacheck.org/reports/uhuru-kenyattas-2018-state-of-the-nation-address-fact-checked/,134.631161,0
25167,"A policeman promised a waitress half the winnings from his lottery ticket. All the numbers came up, and he kept his word by sharing the jackpot with her.",TRUE,https://www.snopes.com/fact-check/it-could-happen-to-you/,133.479665,0
517,"Boris Johnson has the support of more than half of the public to deliver Brexit by any means, including suspending Parliament, according to a poll",OTHER,https://fullfact.org/europe/telegraph-suspending-parliament/,132.721241,0
59,"Boris Johnson has the support of more than half of the public to deliver Brexit by any means, including suspending Parliament, according to a poll.",OTHER,https://fullfact.org/europe/telegraph-suspending-parliament/,132.721241,0
7270,The very first meal on the surface of the moon was the Holy Communion.,TRUE,http://www.politifact.com/georgia/statements/2013/sep/16/facebook-posts/facebook-post-recognizes-little-known-space-fact/,131.503619,0
9664,"'My grandparents were proud immigrants to the United States of America, here to Illinois in the late 1800s. My grandparents did not speak English when they were young.'",FALSE,http://www.politifact.com/illinois/statements/2017/sep/05/bruce-rauner/rauner-trims-twists-branches-his-family-tree-immig/,130.234876,0
24831,The nursery rhyme ‘Sing a Song of Sixpence’ originated as a coded message used to recruit crew members for pirate ships.,OTHER,https://www.snopes.com/fact-check/pirates-sing-song-sixpence/,128.325681,0
30970,"The size of a man’s nose, hands, or feet is a reliable indicator of the size of his penis.",FALSE,https://www.snopes.com/fact-check/the-size-of-things-to-come/,127.81358,0
11133,"Says his book, The Art of the Deal, is 'the No. 1 selling business book of all time.'",FALSE,http://www.politifact.com/truth-o-meter/statements/2015/jul/06/donald-trump/donald-trumps-art-deal-best-selling-business-book-/,125.26197800000001,0
29312,Schools in the UK no longer teach about the Holocaust for fear of offending Muslim students.,FALSE,https://www.snopes.com/fact-check/holocaust-teaching-ban-uk/,123.5829009,0
19783,'The price of soybeans has fallen 50% since 5 years before the election. A big reason is bad (terrible) trade deals with other countries.',MIXTURE,http://www.politifact.com/truth-o-meter/statements/2018/jul/24/donald-trump/donald-trump-falsely-blames-trade-deals-lower-soyb/,123.1652564,0
28401,Ernest Hemingway once won a bet by crafting a six-word short story.,FALSE,https://www.snopes.com/fact-check/hemingway-baby-shoes/,122.779559,0
5034,"Says state Sen. Steve Ogden was the 'driving force behind business income tax hurting small business, crafted the Robin Hood school finance scheme making property taxes skyrocket, wrote a budget that will result in a $14 billion deficit and voted against' gun freedoms.",FALSE,http://www.politifact.com/texas/statements/2010/feb/17/ben-bius/ben-bius-says-sen-ogden-was-force-behind-hurtful-b/,122.758109,0
13934,'A construction worker who’s making $50 or $60 grand a year shouldn’t be paying higher tax rates than the guy who’s making $50 million a year. And that’s how it’s working right now.',MIXTURE,http://www.politifact.com/truth-o-meter/statements/2011/sep/27/barack-obama/barack-obama-says-construction-workers-pay-higher-/,121.01950099999999,0
16263,"'While the United States has seen its unemployment rate steadily decline, New Jersey's remains nearly two percent higher than the national average and more than a point higher than Connecticut and New York.'",MIXTURE,http://www.politifact.com/new-jersey/statements/2013/mar/28/barbara-buono/barbara-buono-claims-new-jersey-unemployment-ranks/,121.007814,0
7835,Says 'our unemployment insurance trust fund is broke. We're over a billion dollars in debt to the federal government.',TRUE,http://www.politifact.com/new-jersey/statements/2011/dec/11/jay-webber/new-jerseys-unemployment-benefits-fund-broke-more-/,120.165808,0
27365,A Google Maps image captured a furtive corpose disposal.,FALSE,https://www.snopes.com/fact-check/google-maps-body-disposal/,120.07288000000001,0
17808,"'Every taxpayer owes about $130,000 to pay off the national debt.'",MIXTURE,http://www.politifact.com/georgia/statements/2011/mar/29/young-americans-liberty/congress-doing-little-slow-debt-student-group-says/,119.209152,0
17136,"'(The Tax Policy Center) found that Romney would raise taxes on the average middle class family by $2,000 to pay for $5 trillion in tax cuts for millionaires and billionaires.'",MIXTURE,http://www.politifact.com/new-jersey/statements/2012/aug/12/new-jersey-democratic-state-committee/mitt-romneys-tax-cut-proposal-blasted-new-jersey-d/,118.172655,0
20756,"Says President Barack Obama promised he would cut the deficit in half, but instead will at least double it.",MIXTURE,http://www.politifact.com/truth-o-meter/statements/2011/jun/24/tim-pawlenty/pawlenty-says-obama-going-break-promise-deficit-an/,118.005511,0
6237,Transporting drugs 'is the price of admission' for people crossing the border illegally.,FALSE,http://www.politifact.com/rhode-island/statements/2010/jul/20/john-loughlin/loughlin-says-carrying-drugs-price-people-have-pay/,117.89136239999999,0
3773,"Riots and war ended Japanese internment, slavery, and the Holocaust.",OTHER,https://www.truthorfiction.com/did-riots-and-war-end-japanese-internment-slavery-and-world-war-ii/,117.89136239999999,0
6719,"'When the price for oil goes up on the markets, it goes right up, but it never goes down.'",FALSE,http://www.politifact.com/truth-o-meter/statements/2017/jul/25/charles-schumer/yes-chuck-schumer-oil-prices-do-fall/,117.89136239999999,0
