0,14255,214.52876,MIXTURE,http://www.politifact.com/florida/statements/2019/jun/25/florida-democratic-party/fact-checking-florida-democrats-attack-trump-about/
0,15847,176.5926,MIXTURE,http://www.politifact.com/facebook-fact-checks/statements/2019/feb/15/viral-image/yes-trump-re-election-banners-are-being-made-china/
0,17717,173.33704,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2016/oct/27/hillary-clinton/clinton-undocumented-workers-pay-more-trump-federa/
0,25085,166.21071,MIXTURE,https://www.snopes.com/fact-check/trump-fire-gay-workers/
0,22434,163.94241,MIXTURE,https://www.snopes.com/fact-check/ford-tariff-layoffs/
0,13109,158.41582,MIXTURE,http://www.politifact.com/illinois/statements/2016/jul/22/luis-gutierrez/do-all-strawberries-consumed-congress-pass-through/
0,7305,158.33461,FALSE,http://www.politifact.com/punditfact/statements/2017/jul/14/corey-lewandowski/lewandowski-wrongly-says-trump-florida-day-trump-t/
0,22636,153.79308,MIXTURE,https://www.snopes.com/fact-check/trump-taunts-bush-twitter/
0,24353,149.67656,MIXTURE,https://www.snopes.com/fact-check/trump-to-strike-down-obamas-regulation-expanding-overtime/
0,18232,148.32565,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2018/jun/05/mitch-mcconnell/how-strong-have-job-gains-been-tax-bill-passed/
0,3016,146.43571,OTHER,https://www.truthorfiction.com/why-im-voting-for-donald-trump-in-2020-twitter-meme/
0,11574,146.37352,TRUE,http://www.politifact.com/truth-o-meter/statements/2011/apr/13/tim-pawlenty/tim-pawlenty-says-obama-has-stopped-using-phrase-w/
0,4689,141.54744,FALSE,http://www.politifact.com/texas/statements/2015/oct/16/jason-villalba/jason-villalba-said-bernie-sanders-democratic-soci/
0,12623,141.13126,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2015/jul/07/facebook-posts/meme-says-hillary-clintons-top-donors-are-banks-an/
0,21817,140.78899,TRUE,https://www.snopes.com/fact-check/trump-administration-fire-lgbtq/
0,18468,139.69238,MIXTURE,http://www.politifact.com/florida/statements/2016/apr/05/bernie-sanders/did-bernie-sanders-fundamentally-improve-lives-tom/
0,20374,137.64888,MIXTURE,http://www.politifact.com/florida/statements/2011/sep/07/democratic-congressional-campaign-committee/democrats-say-rep-cw-bill-young-voted-cut-taxes-mi/
0,23839,137.17177,OTHER,https://www.snopes.com/fact-check/trump-searching-911-survivors/
0,26423,136.98344,MIXTURE,https://www.snopes.com/fact-check/so-you-think-you-know-donald-trump/
0,19069,136.52997,MIXTURE,http://www.politifact.com/new-jersey/statements/2011/sep/18/hetty-rosenstein/union-leader-hetty-rosenstein-claims-average-pensi/
0,19255,135.3652,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2018/jan/31/donald-trump/trump-says-tax-bill-led-bonuses-three-million-work/
0,6463,134.8836,FALSE,http://www.politifact.com/truth-o-meter/statements/2015/nov/05/donald-trump/donald-trumps-false-claim-his-tax-plan-wouldnt-inc/
0,17983,134.63153,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2018/apr/18/charles-schumer/senate-democrats-flub-statistic-layoffs-2018/
0,24831,133.63724,OTHER,https://www.snopes.com/fact-check/pirates-sing-song-sixpence/
0,12016,133.50792,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2016/feb/26/marco-rubio/marco-rubio-says-donald-trump-had-pay-1-million-hi/
0,15519,132.86876,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2017/apr/18/center-american-progress-action-fund/how-much-do-donald-trumps-trips-mar-lago-cost/
0,7951,132.7935,TRUE,http://www.politifact.com/truth-o-meter/statements/2009/nov/12/sean-hannity/hannity-says-obama-wont-even-use-term-war-terroris/
0,20298,132.7761,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2016/jul/28/tim-kaine/tim-kaine-says-donald-trumps-plan-would-add-30-tri/
0,18872,132.72926,MIXTURE,http://www.politifact.com/wisconsin/statements/2012/jul/04/afscme/labor-leader-marty-beil-says-state-pension-plan-se/
0,17212,132.18123,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2014/jan/09/marco-rubio/marco-rubio-says-marriage-decreases-probability-ch/
0,26765,131.64848,MIXTURE,https://www.snopes.com/fact-check/cvs-trump-2020-campaign/
0,5189,131.55064,FALSE,http://www.politifact.com/ohio/statements/2010/dec/06/dennis-kucinich/rep-dennis-kucinich-assails-tax-deductions-fast-fo/
0,9764,131.40547,FALSE,http://www.politifact.com/truth-o-meter/statements/2018/jan/31/donald-trump/donald-trump-wrong-again-recent-tax-bill-biggest-e/
0,13785,131.36629,MIXTURE,http://www.politifact.com/florida/statements/2016/may/06/ted-cruz/donald-trump-attacked-bringing-hundreds-foreign-wo/
0,24795,128.74336,MIXTURE,https://www.snopes.com/fact-check/obama-trump-travel-costs/
0,11934,128.73055,FALSE,http://www.politifact.com/texas/statements/2016/oct/20/progress-texas/progress-texas-makes-unfounded-claim-about-donald-/
0,27404,128.63573,FALSE,https://www.snopes.com/fact-check/fred-trump-dope-man/
0,20697,128.60873,MIXTURE,http://www.politifact.com/florida/statements/2010/nov/12/rachel-maddow/rick-scott-pays-campaign-workers-gift-cards-not-ca/
0,13335,128.51202,MIXTURE,http://www.politifact.com/oregon/statements/2011/jan/31/oregon-senate-republicans/did-oregons-worker-compensation-rate-rise-whopping/
0,25167,128.4188,TRUE,https://www.snopes.com/fact-check/it-could-happen-to-you/
0,5445,128.278,OTHER,http://www.politifact.com/truth-o-meter/statements/2016/mar/06/mitt-romney/mitt-romney-praised-donald-trumps-business-skill-2/
0,32946,128.16254,FALSE,https://www.snopes.com/fact-check/berkeley-breathed-trump-letter/
0,15380,128.0927,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2016/may/01/ted-cruz/donald-trumps-economic-agenda-imposing-massive-tax/
0,14359,127.873314,MIXTURE,http://www.politifact.com/new-jersey/statements/2012/nov/19/big-gamble-nj/group-claims-new-jerseys-classrooms-received-930-m/
0,6027,127.6064,TRUE,http://www.politifact.com/rhode-island/statements/2016/jan/10/nicholas-mattiello/ri-among-states-strongest-gun-control-laws/
0,7130,127.278435,TRUE,http://www.politifact.com/texas/statements/2010/may/13/linda-chavez-thompson/texas-has-highest-proportion-workers-earning-minim/
0,17800,126.976265,MIXTURE,http://www.politifact.com/virginia/statements/2010/oct/28/morgan-griffith/morgan-griffith-says-rick-boucher-helped-write-cap/
0,25224,126.93263,TRUE,https://www.snopes.com/fact-check/cross-purposes-2/
0,2391,126.65239,OTHER,https://www.truthorfiction.com/does-a-leaked-british-intelligence-document-prove-trump-wiretapping-claims/
0,922,126.00608,OTHER,https://www.truthorfiction.com/trump-unthinkable-liz-conklin/
0,13479,125.49937,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2017/sep/20/donald-trump/how-strong-job-growth-been-trumps-watch/
0,11818,124.83441,FALSE,http://www.politifact.com/truth-o-meter/statements/2016/jun/22/donald-trump/trump-still-wrong-his-claim-opposed-iraq-war-ahead/
0,19486,124.79422,MIXTURE,http://www.politifact.com/florida/statements/2019/oct/03/florida-democratic-party/trump-visit-florida-state-democrats-mislead-about-/
0,26755,124.64093,OTHER,https://www.snopes.com/fact-check/warning-shot/
0,17976,124.57845,MIXTURE,http://www.politifact.com/new-hampshire/statements/2012/oct/31/house-majority-pac/does-supporting-ryan-budget-plan-mean-you-want-sen/
0,19349,124.47576,MIXTURE,http://www.politifact.com/wisconsin/statements/2018/may/16/randy-bryce/randy-bryce-has-never-held-public-office-his-4th-r/
0,19216,124.29587,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2010/mar/08/nancy-pelosi/pelosi-claims-health-care-reform-will-create-thous/
0,24102,124.211845,MIXTURE,https://www.snopes.com/fact-check/betsy-devos-education-secretary/
0,32731,124.04531,FALSE,https://www.snopes.com/fact-check/aclu-trump-used-the-word-america/
0,15425,123.97936,MIXTURE,http://www.politifact.com/punditfact/statements/2013/nov/04/bill-maher/bill-maher-average-fast-food-worker-29-most-are-pu/
0,32126,123.66422,FALSE,https://www.snopes.com/fact-check/fox-news-festivus-michael-cohen/
0,29936,123.48014,FALSE,https://www.snopes.com/fact-check/the-last-kiss/
0,5034,123.39369,FALSE,http://www.politifact.com/texas/statements/2010/feb/17/ben-bius/ben-bius-says-sen-ogden-was-force-behind-hurtful-b/
0,10585,123.167885,FALSE,http://www.politifact.com/ohio/statements/2013/jun/07/tom-letson/state-rep-tom-letson-suggests-ohio-gov-john-kasich/
0,19768,122.84709,MIXTURE,http://www.politifact.com/florida/statements/2017/apr/11/richard-corcoran/are-small-businesses-getting-gypped-incentives/
0,15603,122.65873,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2011/nov/22/democratic-national-committee/republicans-pizza-vegetable-school-lunch/
0,10645,122.60878,FALSE,http://www.politifact.com/truth-o-meter/statements/2018/may/23/donald-trump/did-ex-intelligence-chief-clapper-say-fbi-spied-tr/
0,12269,122.59052,MIXTURE,http://www.politifact.com/texas/statements/2011/dec/15/charlie-gonzalez/san-antonio-democrat-says-failure-extend-payroll-t/
0,27248,122.5677,FALSE,https://www.snopes.com/fact-check/bristol-palin-artists-inauguration-love-trump/
0,12394,122.566025,MIXTURE,http://www.politifact.com/georgia/statements/2015/apr/01/rick-mcallister/retailers-overstates-impact-tax-holidays/
0,20292,122.42397,MIXTURE,http://www.politifact.com/florida/statements/2012/apr/27/rick-scott/gov-scott-says-230000-fewer-people-receive-unemplo/
0,25840,122.42251,TRUE,https://www.snopes.com/fact-check/national-debt-trump/
0,20619,122.353065,MIXTURE,http://www.politifact.com/new-jersey/statements/2011/aug/15/nj-can/democratic-group-claims-new-jerseys-pension-and-he/
0,6256,122.34644,FALSE,http://www.politifact.com/facebook-fact-checks/statements/2019/jul/11/breitbart/no-establishment-media-didnt-ignore-president-trum/
0,12886,122.31166,MIXTURE,http://www.politifact.com/florida/statements/2013/jun/03/carlos-curbelo/carlos-curbelo-says-miami-dade-schools-spend-more-/
0,18771,122.23832,MIXTURE,http://www.politifact.com/ohio/statements/2011/aug/18/rob-portman/sen-rob-portman-says-us-debt-now-matches-size-gros/
0,6484,122.161835,FALSE,http://www.politifact.com/truth-o-meter/statements/2015/sep/23/donald-trump/hillary-clinton-obama-birther-fact-check/
0,9961,121.96905,FALSE,http://www.politifact.com/truth-o-meter/statements/2017/mar/23/mike-pence/discussing-health-care-mike-pence-wrong-about/
0,18250,121.8414,MIXTURE,http://www.politifact.com/punditfact/statements/2015/jul/08/chuck-todd/florida-no-party-voters-are-growing-question-why/
0,23954,121.676674,MIXTURE,https://www.snopes.com/fact-check/trump-maralago-flagpole/
0,17727,121.13892,MIXTURE,http://www.politifact.com/punditfact/statements/2018/aug/17/patriot-news-alerts/did-us-have-record-tax-haul-after-trump-tax-cuts-s/
0,12080,121.04079,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2009/jul/16/sarah-palin/palin-claims-cap-and-trade-bill-includes-42-billio/
0,31397,121.030174,FALSE,https://www.snopes.com/fact-check/israelis-absent-911/
0,31452,120.987206,FALSE,https://www.snopes.com/fact-check/the-robinson-factor/
0,6445,120.8971,FALSE,http://www.politifact.com/florida/statements/2013/mar/05/florida-democratic-party/florida-democrats-say-rick-scott-cut-more-jobs-cre/
0,18516,120.85112,MIXTURE,http://www.politifact.com/florida/statements/2016/sep/20/david-jolly/david-jolly-attacks-charlie-crist-saying-alabama-c/
0,29013,120.68248,FALSE,https://www.snopes.com/fact-check/google-sotu-promotion/
0,13527,120.62523,MIXTURE,http://www.politifact.com/florida/statements/2011/jul/25/debbie-wasserman-schultz/rep-debbie-wasserman-schultz-says-nonpartisan-cbo-/
0,23720,120.421684,MIXTURE,https://www.snopes.com/fact-check/wendys-kiosks-minimum-wage/
0,6101,120.29242,TRUE,http://www.politifact.com/global-news/statements/2016/apr/12/bernie-sanders/sanders-right-migrant-laborers-malaysia-are-forced/
0,13825,120.28141,MIXTURE,http://www.politifact.com/new-york/statements/2018/mar/09/chris-collins/are-americans-already-benefiting-new-tax-law/
0,26,120.27844,OTHER,https://www.truthorfiction.com/trump-rally-vs-live-aid/
0,19576,119.762146,MIXTURE,http://www.politifact.com/texas/statements/2011/may/15/steve-ogden/state-sen-steve-ogden-says-businesses-pay-most-tax/
0,17527,119.72286,MIXTURE,http://www.politifact.com/florida/statements/2013/apr/08/nadine-smith/equality-florida-director-nadine-smith-says-gay-co/
0,23991,119.704704,MIXTURE,https://www.snopes.com/fact-check/coil-of-rage/
0,2156,119.65841,OTHER,https://checkyourfact.com/2018/01/16/fact-check-has-trump-been-in-thousands-of-lawsuits/
0,28966,119.565025,FALSE,https://www.snopes.com/fact-check/ilhan-omar-fundraisers-groups/
0,16202,119.55664,MIXTURE,http://www.politifact.com/florida/statements/2016/jul/28/michael-bloomberg/michael-bloomberg-donald-trump-visa-sys/
0,13779,119.434265,MIXTURE,http://www.politifact.com/rhode-island/statements/2012/sep/18/brendan-doherty/brendan-doherty-says-cicilline-campaign-worker-nev/
0,10109,119.37019,FALSE,http://www.politifact.com/texas/statements/2010/nov/06/rick-perry/gov-rick-perry-says-federal-government-regulates-h/
0,11625,119.355995,FALSE,http://www.politifact.com/california/statements/2019/aug/21/kamala-harris/no-americas-auto-industry-not-expected-lose-many-3/
0,361,119.266815,OTHER,https://www.truthorfiction.com/george-soros-pro-clinton-groups-fund-trump-protests/
0,6580,119.213615,TRUE,http://www.politifact.com/florida/statements/2015/sep/02/jeb-bush/did-donald-trump-propose-biggest-tax-hike-history-/
0,5415,119.18837,TRUE,http://www.politifact.com/virginia/statements/2012/mar/16/frank-wolf/rep-frank-wolf-says-fewer-workers-are-supporting-m/
0,10520,119.08359,FALSE,http://www.politifact.com/california/statements/2019/apr/24/kamala-harris/are-majority-working-women-earning-minimum-wage-no/
0,4738,118.9908,TRUE,http://www.politifact.com/truth-o-meter/statements/2008/feb/08/mike-huckabee/unions-gave-huck-their-gop-nod/
0,25901,118.80475,MIXTURE,https://www.snopes.com/fact-check/shell-trump-rally-pay/
0,18755,118.76843,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2012/aug/30/nikki-haley/haley-ties-obama-boeing-labor-dispute/
0,24924,118.67945,OTHER,https://www.snopes.com/fact-check/2017-jobs-growth-trump/
0,17898,118.354675,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2015/aug/18/donald-trump/trump-illegal-immigrants-four-two-billion/
0,7864,118.320816,FALSE,http://www.politifact.com/truth-o-meter/statements/2018/dec/05/donald-trump/donald-trumps-false-claim-about-cost-illegal-immig/
0,1276,118.19135,OTHER,https://www.truthorfiction.com/did-public-assistance-programs-exist-in-the-united-states-before-social-security/
0,14250,118.13917,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2010/apr/20/bill-clinton/clinton-says-uae-only-middle-east-country-to-pass-/
0,9926,118.124176,FALSE,http://www.politifact.com/florida/statements/2015/aug/26/jeb-bush/jeb-bush-says-obama-administration-not-deporting-c/
0,26450,118.06495,TRUE,https://www.snopes.com/fact-check/delta-unions/
0,17657,118.05721,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2012/sep/07/jennifer-granholm/granholm-says-romneys-response-auto-crisis-was-let/
0,5821,117.9466,TRUE,http://www.politifact.com/ohio/statements/2011/apr/29/dennis-kucinich/rep-dennis-kucinich-says-bush-tax-cuts-caused-subs/
0,11644,117.87076,FALSE,http://www.politifact.com/truth-o-meter/statements/2018/jul/02/donald-trump/donald-trump-base-describing-gdp-growth-his-watch/
0,23702,117.78424,OTHER,https://www.snopes.com/fact-check/first-they-ignore-you/
0,22547,117.70892,TRUE,https://www.snopes.com/fact-check/confessions-of-a-republican/
0,17926,117.62958,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2016/jul/26/elizabeth-warren/elizabeth-warren-says-donald-trump-was-excited-200/
0,664,117.62572,OTHER,https://www.truthorfiction.com/george-soros-nazi/
0,26287,117.57285,TRUE,https://www.snopes.com/fact-check/trump-challenge-coins/
0,6164,117.43488,FALSE,http://www.politifact.com/truth-o-meter/statements/2019/may/03/manila-times/claims-filipino-journalists-are-trying-oust-presid/
0,5785,117.39478,OTHER,http://www.politifact.com/truth-o-meter/statements/2017/feb/16/donald-trump/trumps-flip-flop-leaks-and-release-secret-informat/
0,17190,117.31233,MIXTURE,http://www.politifact.com/wisconsin/statements/2016/dec/21/bernie-sanders/approaching-retirement-half-workers-55-64-have-zer/
0,9213,117.18137,FALSE,http://www.politifact.com/truth-o-meter/statements/2017/apr/06/tom-cotton/tom-cotton-its-unusual-white-house-officials-susan/
0,13407,117.03531,MIXTURE,http://www.politifact.com/texas/statements/2013/aug/09/jim-hightower/postal-service-which-operates-sales-stamps-last-ha/
0,23738,117.01537,MIXTURE,https://www.snopes.com/fact-check/57-states/
0,7416,116.94957,TRUE,http://www.politifact.com/illinois/statements/2016/oct/03/bruce-rauner/bruce-rauner-pits-father-against-daughter-illinois/
0,19398,116.90055,MIXTURE,http://www.politifact.com/punditfact/statements/2016/aug/08/anthony-weiner/anthony-weiner-lacks-collateral-claim-about-donald/
0,14763,116.86038,MIXTURE,http://www.politifact.com/florida/statements/2017/mar/15/florida-conference-catholic-bishops/being-united-states-unlawfully-crime/
0,22385,116.80939,OTHER,https://www.snopes.com/fact-check/golden-state-fence-border-wall/
0,28734,116.67443,FALSE,https://www.snopes.com/fact-check/donald-trumps-intelligence-quotient/
0,18394,116.6021,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2017/apr/11/mike-rogers/alabama-lawmaker-makes-half-true-claim-about-remit/
0,1010,116.542274,TRUE,http://factscan.ca/scott-armstrong-payroll-taxes/
0,5900,116.513985,TRUE,http://www.politifact.com/ohio/statements/2016/oct/21/rob-portman/portman-quotes-stricklands-own-words-about-mixed-a/
0,15067,116.49184,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2018/feb/01/donald-trump/trump-state-union-ratings-not-highest-history/
0,2538,116.490746,OTHER,https://factcheck.afp.com//trump-administration-has-not-placed-ban-student-visas-nigerians
0,20734,116.46726,MIXTURE,http://www.politifact.com/punditfact/statements/2017/may/18/rush-limbaugh/rush-limbaugh-says-donald-trump-barack-obama-also-/
0,31762,116.38065,FALSE,https://www.snopes.com/fact-check/trump-health-deteriorating-pressures/
0,16631,116.15544,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2010/oct/12/george-will/george-will-claims-afl-cio-receives-dues-foreign-e/
0,14070,116.126785,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2011/mar/04/progressive-change-campaign-committee/wisconsin-ad-says-workers-get-pay-take-major-corpo/
0,29036,116.05679,FALSE,https://www.snopes.com/fact-check/trump-pose-crisis-actor-dayton/
0,25201,115.96407,TRUE,https://www.snopes.com/fact-check/trump-display-names-campaign-donors-state-union/
0,17333,115.93954,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2010/apr/16/sarah-palin/palin-says-americans-spend-100-days-paying-their-t/
0,9476,115.932076,FALSE,http://www.politifact.com/punditfact/statements/2016/may/27/newt-gingrich/newt-gingrich-offends-history-claims-trumps-timeli/
0,29234,115.83889,FALSE,https://www.snopes.com/fact-check/trump-did-not-donate-to-nambla/
0,16719,115.815155,MIXTURE,http://www.politifact.com/truth-o-meter/statements/2012/oct/04/barack-obama/obama-said-romneys-plan-could-cost-future-retirees/
