10401,"'Russian source behind fake Trump dossier killed in Russian plane crash, Rosatom CFO also dead'",FALSE,http://www.politifact.com/truth-o-meter/statements/2018/feb/14/puppetstringnewscom/fake-news-claims-two-russian-officials-dead-plane-/,14.181683999999999,0
29471,Women in Germany face the loss of unemployment benefits if they decline to accept work in brothels.,FALSE,https://www.snopes.com/fact-check/hot-jobs/,13.637697,0
29650,President Obama trademarked the name 'Obamacare' and receives royalties every time the term is used.,FALSE,https://www.snopes.com/fact-check/obamacare-royalties/,12.822191,0
31820,"In 1997, Kurt Vonnegut gave an unusual commencement address at MIT.",FALSE,https://www.snopes.com/fact-check/kurt-vonnegut/,11.698901,0
30406,Passage from Karl Marx’s Das Kapital about consumer debt foretells that the current economic turmoil will lead to communism.,FALSE,https://www.snopes.com/fact-check/failing-marx/,11.643517,0
27526,A mechanic working in a car’s trunk is mistaken for a kidnapping victim.,FALSE,https://www.snopes.com/fact-check/boot-strapped/,11.277074,0
26809,"A new tattoo ink changes color depending on a person's glucose levels, meaning people with diabetes can use it to check their blood sugar levels.",MIXTURE,https://www.snopes.com/fact-check/diabetes-tattoo/,11.131477,0
24281,MIT offers a 'pirate certificate' to students who complete four physical education courses.,TRUE,https://www.snopes.com/fact-check/mit-pirate-certificate/,10.650279,0
8351,'Evidence surfaces of Vatican funding caravans targeting America with cash.',FALSE,http://www.politifact.com/facebook-fact-checks/statements/2018/nov/30/puppetstringnewscom/no-there-no-evidence-vatican-funding-migrant-carav/,10.307838,0
21636,"A student in Russia named Valentin Mikhaylin needs your financial assistance to heat his apartment, buy food, and provide medical care for his ailing mother.",OTHER,https://www.snopes.com/fact-check/valentins-appeal/,10.143042,0
30610,"A photograph shows Eric and Donald Trump Jr., sons of President Donald Trump.",FALSE,https://www.snopes.com/fact-check/trump-sons-photo/,9.468954,0
3744,"Lynne Patton Defends Donald Trump, Trump Family",OTHER,https://www.truthorfiction.com/lynne-patton-defends-donald-trump-trump-family/,9.462568,0
662,Donald Trump Bashes Jesus,FALSE,https://www.truthorfiction.com/donald-trump-bashes-jesus/,9.362054,0
2511,"Wu-Tang's GZA is a scientist, educated in quantum physics, who has lectured at MIT and Harvard.",OTHER,https://www.truthorfiction.com/has-wu-tangs-gza-lectured-on-quantum-physics-at-harvard/,9.154119,0
26985,A scene from a 2006 episode of the soap opera 'Lindenstrasse' is evidence of a German government effort to convince Germans to accept Muslims or become Muslim.,FALSE,https://www.snopes.com/fact-check/german-soap-opera-muslim/,9.123555,0
32396,"President John F. Kennedy called himself a jelly donut in his famous 1963 speech in Berlin, Germany.",FALSE,https://www.snopes.com/fact-check/the-hole-truth/,9.123555,0
13003,"Says '2,267 caravan invaders have tuberculosis, HIV, chickenpox and other health issues'",MIXTURE,http://www.politifact.com/facebook-fact-checks/statements/2018/dec/04/puppetstringnewscom/misleading-headline-claims-thousands-caravan-migra/,9.122156,0
1137,Peggy Noonan on Donald Trump,OTHER,https://www.truthorfiction.com/peggy-noonan-on-donald-trump-incorrect-attribution/,9.044162,0
3584,Russia Is Blackmailing Donald Trump,OTHER,https://www.truthorfiction.com/russia-blackmailing-donald-trump/,9.044162,0
